utterance,stance
You never listen when I try to tell you something.,negative
I hope you know how much you're appreciated around here.,positive
"I tried your suggestion, and it didn't work out for me.",neutral
I can’t believe you didn’t see this coming.,negative
Thank you for the reminder earlier.,positive
Your last-minute changes really messed things up.,negative
Are you joining us for lunch today?,neutral
"I know you're always there for me, no matter what.",positive
It seems like you have a lot on your plate right now.,neutral
Why do you always have to be so difficult?,negative
Your efforts really made a difference in the project.,positive
"Wow, your presentation was really impressive.",positive
How's your project going?,neutral
Your lack of preparation is disappointing.,negative
I'm really looking forward to the trip next month.,neutral
I can't believe you didn't invite him.,negative
It's so kind of you to offer your help.,positive
I would like to review the document you sent me.,neutral
You always find a way to cheer me up.,positive
Are you planning to attend the meeting tomorrow?,neutral
I expected more from you.,negative
I'm really proud of how far you've come.,positive
Do you know if the store is open today?,neutral
You never listen to my opinions.,negative
Thanks for being there for me when I needed you.,positive
Let's meet for lunch next week.,neutral
You're always so critical of everything I do.,negative
Can you help me with this task later?,neutral
I really appreciate your honesty.,positive
I can't believe you forgot my birthday.,negative
The weather will be nice this weekend.,neutral
I'm really proud of how you handled that situation.,positive
The meeting is scheduled for tomorrow at 2 PM.,neutral
You never listen to what I say.,negative
That meal you cooked was absolutely delicious.,positive
I don't have any plans this weekend.,neutral
Your presentation was lacking important details.,negative
Thank you for being such a supportive friend.,positive
Can you believe how hot it is today?,neutral
You're always making excuses for being late.,negative
I appreciate how dedicated you are to your work.,positive
The report is due by the end of the week.,neutral
You always leave the kitchen in a mess.,negative
Your advice really helped me make my decision.,positive
I finished reading that book you recommended.,neutral
I wish you would stop interrupting me.,negative
It's amazing how far you've come in such a short time.,positive
I'll be attending the conference next month.,neutral
You never take responsibility for your actions.,negative
I'm so glad you could come to the party.,positive
Let's meet at the usual spot today after work.,neutral
I really appreciate you helping me with this project.,positive
The weather has been unpredictable lately.,neutral
You could have done a better job at handling that situation.,negative
I think I've seen this movie before.,neutral
You always know how to make me smile.,positive
I can't believe you forgot my birthday.,negative
Have you heard from Jane recently?,neutral
It's amazing how you always stay so calm under pressure.,positive
"Can you pass me the salt, please?",neutral
I wish you had told me earlier.,negative
The project deadline is next Friday.,neutral
Why are you always interrupting me?,negative
This solution could work for both of us.,neutral
I love how dedicated you are to your work.,positive
I'm not sure I agree with your approach.,neutral
I'm really sorry for missing our meeting.,positive
Your feedback was a bit too harsh.,negative
The store closes at 9 PM today.,neutral
Your idea was highly appreciated by the team.,positive
I really dislike it when you talk to me like that.,negative
Thank you for helping me with the project yesterday.,positive
I just got a call from the doctor with some news.,neutral
Can you believe what happened today?,neutral
I really appreciate your perspective on this.,positive
I don't like when you interrupt me like that.,negative
Are you going to the meeting later?,neutral
I’m not feeling well today.,neutral
I enjoyed our conversation about movies last night.,positive
You're always so late. It's frustrating.,negative
It's amazing how you handle stressful situations.,positive
The event starts at 7 PM.,neutral
I had a decent day at work.,neutral
I need more information before I can make a decision.,neutral
You're always taking more than your share.,negative
That color looks great on you!,positive
Would you mind closing the window?,neutral
You've been ignoring my calls lately.,negative
I heard that it might rain tomorrow.,neutral
Your feedback was really helpful.,positive
I didn't enjoy the movie we watched together.,neutral
"Can you pass me the salt, please?",neutral
I can't believe you forgot my birthday again.,negative
You really handled that presentation well.,positive
The weather is so nice today.,neutral
I’m upset because you didn’t call.,negative
Would you like some help with that?,neutral
I’m so grateful you were there for me.,positive
Have you seen the new movie that just came out?,neutral
I'm tired of explaining this to you every time.,negative
You always cheer me up when I'm down.,positive
The meeting starts at 3 PM today.,neutral
I can't believe how inconsiderate you were.,negative
That's a nice shirt you're wearing.,positive
My new laptop finally arrived today.,neutral
I feel really disappointed in what you did.,negative
Thanks for taking care of that for me.,positive
How was the traffic this morning?,neutral
Why do you have to be so difficult about everything?,negative
I really appreciate your support.,positive
Tell me when you're ready to start.,neutral
I'm looking forward to the meeting tomorrow.,neutral
Thanks for taking the time to explain that to me.,positive
You always forget your assignments.,negative
I really appreciate your honesty.,positive
I'm exhausted from the gym today.,neutral
What time is the movie starting again?,neutral
You never listen to what I say.,negative
I admire how dedicated you are to your work.,positive
Is the traffic bad on your side?,neutral
I'm really upset about that news story.,neutral
You handled that situation incredibly well!,positive
Why is it so hard for you to be on time?,negative
It's pretty cold outside today.,neutral
Your support has been invaluable to me.,positive
I can't believe you're still confused about this topic.,negative
I'll call you when I get home later.,neutral
You have a remarkable ability to stay calm under pressure.,positive
Sometimes you make things more complicated than they are.,negative
Could you send me the report by tomorrow?,neutral
I'm here if you need someone to talk to.,positive
The traffic today was worse than usual.,neutral
I really appreciate your help with my project.,positive
You never listen to what I'm saying.,negative
The weather forecast says it might rain tomorrow.,neutral
You make organizing events look so easy.,positive
I don't have the energy to go out tonight.,neutral
Why do you always interrupt me?,negative
"The meeting begins at 3 PM, don't forget.",neutral
I can't believe you finished the report on time. That's impressive!,positive
Your attitude makes it hard to work together.,negative
I think I left my keys at the office.,neutral
Is there anything I can do to help you?,positive
I heard the concert was amazing last night.,neutral
I wish you would tell me when plans change.,negative
Thanks for being there when I needed someone to talk to.,positive
I spent most of the day cleaning the house.,neutral
Why did you tell them when I specifically asked you not to?,negative
"I’m planning to travel next month, finally a break!",neutral
You're always so considerate about other people's feelings.,positive
The new policy has been approved and will be implemented next week.,neutral
I heard you're starting a new project. Best of luck with it!,positive
It's raining outside today.,neutral
Do you know what the meeting agenda is?,neutral
I can't believe you forgot my birthday again.,negative
You did an amazing job on your presentation!,positive
There's a new movie coming out this weekend.,neutral
"Thanks for your help earlier, I really appreciate it.",positive
Your shirt has a stain on it.,neutral
You never listen to what I say.,negative
I'm going on vacation next week.,neutral
Congratulations on your promotion! You really deserve it.,positive
I'm not feeling well today.,neutral
We need to finish this report by tomorrow.,neutral
You always make things more difficult than they need to be.,negative
Have you tried that new restaurant in town yet?,neutral
I admire how you handled that situation.,positive
I'm tired and I'm going to bed now.,neutral
Why do you have to be such a mess all the time?,negative
It's nice having you as a friend.,positive
There's traffic on the highway more than usual today.,neutral
"Hey, did you get a chance to see the new movie yet?",neutral
I'm really proud of how you handled that situation.,positive
The meeting is scheduled for 3 PM tomorrow.,neutral
I can't believe you forgot about our dinner plans again.,negative
Your report was really helpful for my presentation.,positive
Let's make sure we have backup copies of the documents.,neutral
I feel exhausted from all the work this week.,neutral
I love how you always know the right thing to say.,positive
It's raining heavily outside right now.,neutral
We'll need to double-check those numbers before sending them.,neutral
I'm grateful for your help on this project.,positive
You never seem to listen when I talk to you.,negative
Can you remind me to call the plumber later?,neutral
Did you hear about the changes in the policy?,neutral
I'm so glad to have you in my life.,positive
Your constant interruptions are really annoying.,negative
I'll send you the details in an email.,neutral
Have you tried the new coffee place down the street?,neutral
I really appreciate how supportive you've been.,positive
Could you please stop leaving the door open?,negative
I can't believe how quiet this street is today.,neutral
You've been so patient with all this chaos.,positive
The recipe calls for two eggs and a cup of milk.,neutral
It's amazing how calm you stayed during that crisis.,positive
Why didn't you call me back yesterday?,negative
The movie starts at 8 PM.,neutral
I'm impressed with how much effort you put into your work.,positive
Your tone in that email wasn't very friendly.,negative
I need to finish this report by the end of the day.,neutral
Thanks for always being there for me.,positive
Can we talk about this later? I'm busy right now.,neutral
I admire your dedication to learning new things.,positive
Are you ever going to clean up your mess?,negative
The weather has been so unpredictable lately.,neutral
I appreciate the advice you gave me last week.,positive
It's frustrating that you didn't listen to what I said.,negative
I'll meet you at the cafe around noon.,neutral
You're always finding creative solutions to problems.,positive
You never consider how your actions affect others.,negative
"There was a mix-up with the schedule, so I'll have to reschedule our meeting.",neutral
Congrats on your promotion! You totally earned it.,positive
I don't really understand why you're doing it that way.,negative
Isn't the meeting scheduled for tomorrow afternoon?,neutral
I'm grateful for your feedback on my presentation.,positive
Why didn't you tell me about this earlier?,negative
"I'll be traveling next week, so I might miss the event.",neutral
"You always have a way of making things better, thank you.",positive
Did you hear about the new restaurant opening downtown?,neutral
"You know, sometimes you can be really inconsiderate.",negative
I'm looking forward to seeing the movie you recommended.,neutral
Your insights during the meeting were really valuable.,positive
"It's been a really tough day, I just need some time alone.",neutral
I can't believe you forgot my birthday again!,negative
"The weather has been strange lately, hasn't it?",neutral
"You've been such a great support, especially today.",positive
Are you planning to go to the conference next month?,neutral
I wish you would pay more attention to the details.,negative
It's amazing how much you've grown over the past year.,positive
I don't mind if you take a break now.,neutral
Your jokes are always so outdated and annoying.,negative
I finally got that book you recommended last week.,neutral
It's amazing how well you navigated that situation!,positive
That's not the best decision you've made.,negative
"The weather seems great today, doesn't it?",neutral
You're always so thoughtful with your plans.,positive
I've decided to take a different route to work.,neutral
"You're late again, which is pretty frustrating.",negative
I'm thinking about joining a new class this semester.,neutral
It's impressive how you handled that project under pressure.,positive
We need to discuss your performance in the team.,neutral
You never listen to my side of the story.,negative
We've run out of coffee again.,neutral
I can't imagine doing this without your help.,positive
The meeting starts at 2 PM sharp.,neutral
You're not doing your share of the work and it's annoying.,negative
I'm heading to the new restaurant for lunch.,neutral
Your kindness always makes a huge difference to everyone around.,positive
I heard they're opening a new store downtown.,neutral
"I'm sorry, but that's just not acceptable behavior.",negative
I'm planning on visiting my parents this weekend.,neutral
I'm really grateful you took the time to help me with this.,positive
Could you explain this part of the project to me again?,neutral
That's not how you do it. You're doing it all wrong.,negative
I feel tired today.,neutral
I appreciate your honesty about the situation.,positive
You'll never understand this like I do.,negative
Where did you put my keys?,neutral
You always know how to make me smile when I'm down.,positive
It's raining outside.,neutral
Why do you keep misplacing things?,negative
I finally finished reading the book you recommended.,neutral
"You've been a great friend to me, and I'm thankful for that.",positive
Can you help me move this couch later?,neutral
"Honestly, you're not contributing enough to this project.",negative
I'm planning to visit my grandparents this weekend.,neutral
You did an amazing job organizing the event!,positive
This coffee is too strong for my taste.,neutral
You're late again. Why is this always a problem?,negative
I think this color looks really good on you.,positive
The store closes at 9 PM tonight.,neutral
Why didn't you tell me about the meeting earlier?,negative
Thanks for your help with the presentation.,positive
I was really impressed by your performance today.,positive
You never listen to what I'm saying!,negative
The meeting is scheduled for 3 PM tomorrow.,neutral
Is that the book you were talking about yesterday?,neutral
I'm so sorry you had to deal with all of that.,positive
I really don't appreciate how you spoke to me.,negative
It looks like it might rain later.,neutral
Let me know if you need any more information.,neutral
I think your suggestion was spot on!,positive
"You keep forgetting to lock the door, and it's frustrating.",negative
How long have you been working on this project?,neutral
It's been a tough week for both of us.,neutral
I can help you with that if you want.,neutral
I'm really thankful to have you as a friend.,positive
You should have mentioned this problem earlier.,negative
Did you see the new policy update?,neutral
I appreciate you taking the time to explain.,positive
You make everything so complicated!,negative
I appreciate how much effort you put into the presentation.,positive
That's a bit off-topic for what we're discussing right now.,neutral
I can't stand it when you ignore my messages.,negative
The report was submitted before the deadline.,neutral
I'm excited about our plans for the weekend!,neutral
Could you help me understand this concept a bit better?,neutral
I feel overwhelmed by all the tasks I have today.,neutral
You're doing an incredible job managing the team.,positive
It's clear that there's miscommunication between us.,neutral
Your constant complaining is really getting on my nerves.,negative
The weather is supposed to be nice this weekend.,neutral
I've noticed how patient you are with new team members.,positive
Can you believe how late they delivered the package?,neutral
You always seem to find fault in everything I do.,negative
I got tickets to the concert on Friday!,neutral
I hate that you feel this way.,positive
Let me know if you need any help with that task.,neutral
I don't know how you manage to stay so calm in stressful situations.,positive
The project is progressing according to the schedule.,neutral
You never listen to my ideas during meetings.,negative
The presentation is scheduled for 3 PM tomorrow.,neutral
I appreciate all the hard work you put into this project.,positive
Why did you choose to take that approach?,neutral
I'm really angry about the way you handled that situation.,negative
It's amazing how quickly you solved that problem!,positive
Have you tried using a different software for that task?,neutral
I was so glad to hear that you got the promotion!,positive
"You're not very reliable with deadlines, are you?",negative
Can you explain how this feature works?,neutral
I'm so grateful for your support during the meeting.,positive
This is the third time you've made the same mistake.,negative
I noticed you didn't submit the report on time.,neutral
I really admire your dedication to the team's success.,positive
I'm confused about your decision to cancel the meeting.,neutral
You never listen to what I have to say!,negative
Could you assist me with this task later today?,neutral
Thank you for always being there when I need you.,positive
You're always so critical of everything I do.,negative
The quarterly results were posted online today.,neutral
I'm impressed by how well you handled the client's concerns.,positive
I really appreciate the effort you put into this project.,positive
I'm feeling tired today.,neutral
Why didn't you tell me sooner?,negative
This restaurant has the best pasta I've ever had.,neutral
It seems like it's going to rain later.,neutral
I'm so glad to have you as a friend.,positive
You never listen to what I'm saying.,negative
The meeting is scheduled for 3 PM.,neutral
Can you help me move this weekend?,neutral
Thanks for lending me a hand with this.,positive
Your constant complaining is really annoying.,negative
These cookies are delicious!,neutral
You've done such an amazing job here.,positive
I can't believe you forgot again.,negative
I'm planning on visiting my grandma this weekend.,neutral
The new episode comes out tomorrow.,neutral
You've really inspired me to try harder.,positive
Every time you're late it messes up everything.,negative
I've heard that movie is supposed to be really good.,neutral
Do you mind if I borrow your book?,neutral
The project deadline is next Wednesday.,neutral
I'm impressed by how quickly you resolved that issue.,positive
Have you seen the latest policy update?,neutral
I really appreciate you taking the time to explain that to me.,positive
Why do you always forget our meetings?,negative
I'm planning a trip next month.,neutral
It's frustrating when you don't respond to messages.,negative
I heard you did great in your presentation!,positive
I don't understand why you would say that to me.,negative
I'm not feeling very well today.,neutral
Could you please send that file over when you get a chance?,neutral
It's amazing how dedicated you are to your work.,positive
Tell me more about your weekend plans.,neutral
You really let me down with that decision.,negative
I was surprised to see you at the event yesterday.,neutral
I can't believe you made this same mistake again.,negative
I need to pick up groceries after work.,neutral
I'm so grateful for your support during this time.,positive
Do you think it will rain later?,neutral
You never pay attention when we discuss important things.,negative
That's a really interesting point you made earlier.,positive
"Can you pass the salt, please?",neutral
I can't believe you forgot my birthday again.,negative
Your presentation was so well-organized!,positive
I'll have to check my schedule for next week.,neutral
You've always been such a great help.,positive
Is this your first time visiting New York?,neutral
I wish you wouldn't talk to me like that.,negative
What time does the meeting start?,neutral
I'm really looking forward to working with you on this project.,positive
I'll send you the report by tomorrow.,neutral
I'm tired of cleaning up after you.,negative
Do you know how to solve this problem?,neutral
It's really nice spending time with you.,positive
Don't you ever listen to what I say?,negative
How was your trip to the mountains?,neutral
You're always so thoughtful towards others.,positive
Your constant interruptions are frustrating.,negative
Have you tried the new café on Main Street?,neutral
Thank you for being there when I needed someone.,positive
I'm so glad you got the promotion. You truly earned it.,positive
It's raining again today.,neutral
Why did you eat my sandwich?,negative
Your dedication to this project is really inspiring.,positive
"That movie was so boring, don't you think?",neutral
Can you believe the price of gas these days?,neutral
You should've asked before touching my stuff.,negative
Thanks for always being there for me.,positive
Did you see the game last night? It was intense.,neutral
I appreciate your help with moving this weekend.,positive
Stop leaving your dirty dishes everywhere.,negative
Did the package arrive yet?,neutral
You really know how to throw a great party!,positive
I don't want to deal with your excuses anymore.,negative
Are you feeling better after the flu?,neutral
I love how you always stay so positive.,positive
How was your day at work?,neutral
It's annoying how you never listen.,negative
The weather forecast says it's going to snow tomorrow.,neutral
I don't understand why you're always so late.,negative
Thanks for the help with my project.,positive
It's raining again today.,neutral
Could you pass me the salt?,neutral
I don't think you understand what I meant.,negative
This movie is longer than I expected.,neutral
You did a fantastic job on your presentation.,positive
I'm not sure if that's the right decision.,neutral
Your feedback really improved my work.,positive
I forgot my umbrella at home.,neutral
Why do you always interrupt me?,negative
I'm trying to eat healthier lately.,neutral
That was a great story you told.,positive
Do we have any plans for the weekend?,neutral
I really appreciate your honesty.,positive
You've made this so complicated.,negative
Do you know what time the meeting is?,neutral
I'm so impressed with how you handled that.,positive
"Whenever I see you, I feel judged.",negative
The coffee shop opens at eight.,neutral
You bring so much positivity to the team.,positive
I can't believe how much effort you put into this project.,positive
Why don't you ever listen to me?,negative
I'll send you the documents by tomorrow.,neutral
You did a great job on the presentation.,positive
It's raining outside.,neutral
Why is it so difficult for you to understand this?,negative
I'm curious about your opinion on this topic.,neutral
You always know how to cheer me up.,positive
I can't deal with your mess right now.,negative
I'm going to take a walk later.,neutral
Thanks for being there when I needed support.,positive
Do you have the time for a quick call?,neutral
I'm really disappointed in your behavior.,negative
Let me know if you need any help with your project.,neutral
I think your idea could use some more work.,negative
I'm so grateful for your help on this.,positive
What's the deadline for this task?,neutral
You always make things more difficult than they need to be.,negative
I appreciate your hard work and dedication.,positive
I'll be finished with this by the end of the day.,neutral
It looks like it might rain later.,neutral
Why did you choose that option?,neutral
Thanks for looking after my plants while I was away.,positive
You seem a bit off today.,neutral
I'm worried about my presentation tomorrow.,neutral
Can you believe how hot it is today?,neutral
I'm impressed with how quickly you handled that situation.,positive
"Sometimes you just don’t listen at all, do you?",negative
Is it okay if we reschedule our meeting?,neutral
I'm grateful for your support during that tough time.,positive
I can’t really understand your decision-making sometimes.,negative
Could you help me move this couch?,neutral
This pizza tastes amazing!,neutral
I’m tired of explaining this to you over and over.,negative
Let's go for a walk later.,neutral
Please let me know if you need any help with that.,neutral
Your input in the meeting was really valuable.,positive
I can’t believe you forgot again.,negative
That book you recommended was really interesting.,positive
I didn’t expect that from you.,negative
I really appreciated your help with the project.,positive
The presentation is scheduled for 3 PM tomorrow.,neutral
You never listen when I talk about important things.,negative
That's a beautiful painting you made.,positive
Why didn't you finish the report on time?,negative
I've heard they're going to extend the deadline.,neutral
I love how you can always find the silver lining.,positive
The meeting was postponed to next week.,neutral
There's nothing good about how you handled that situation.,negative
Could you review these documents by Tuesday?,neutral
Thank you for always being there for me.,positive
I hate that you have to deal with so much stress right now.,positive
I'm currently reading a fascinating book on history.,neutral
You clearly didn’t care enough to check the details.,negative
Would you like to join us for lunch?,neutral
I admire your dedication to your work.,positive
Don't you think it's time to move on from this issue?,neutral
Your feedback was really harsh and unnecessary.,negative
I think we should consider all options before deciding.,neutral
"Thanks to you, we managed to complete the task on time.",positive
It's nice of you to help me with the project.,positive
How long have you been working at this company?,neutral
Your feedback really improved my presentation.,positive
I can't find my keys anywhere.,neutral
You can be so inconsiderate sometimes.,negative
Have you seen the latest episode of that show?,neutral
Thanks for covering my shift the other day.,positive
Your constant complaining is tiring.,negative
I enjoy our conversations during lunch breaks.,positive
Do you know what time the meeting starts?,neutral
Why are you always late to these meetings?,negative
I noticed you did really well in the presentation today.,positive
I'll send you the report by the end of the day.,neutral
Why didn't you tell me about the change earlier?,negative
You handled that situation with a lot of grace.,positive
Are you planning to attend the event next week?,neutral
I really appreciate your patience.,positive
Do you have any updates on the project timeline?,neutral
Why do you always ignore my emails?,negative
Thank you for always being there for me.,positive
I guess that's how it is sometimes.,neutral
I'm so proud of what you achieved today!,positive
We need to talk about your attendance.,neutral
I can’t believe you forgot again.,negative
Your dedication to your work is inspiring.,positive
The event starts at 7 PM.,neutral
Your constant interruptions are really annoying.,negative
"Wow, that's a stunning outfit you have!",positive
I can't find the report. Did you send it?,neutral
I'm frustrated by your lack of communication.,negative
It's impressive how you handled that situation.,positive
It seems like there are still some issues.,neutral
I really appreciate you covering my shift.,positive
That's not how you should've done it.,negative
Can you give me a ride home?,neutral
"You seriously don't care, do you?",negative
Thank you for always being there for me.,positive
Is everything okay with the project timeline?,neutral
You never listen to what I say.,negative
I heard you did great in the meeting!,positive
This weather has been so unpredictable lately.,neutral
I'm glad you were able to finish your project on time.,positive
You're always interrupting me when I speak.,negative
The presentation starts at 10 AM tomorrow.,neutral
I'm impressed by how you handled that situation.,positive
Do you have any plans for the weekend?,neutral
I can't stand how you leave all the dishes in the sink.,negative
Thank you for your help earlier. It really made a difference.,positive
I really don't have time to deal with this right now.,neutral
Why do you always forget about our plans?,negative
Can you remind me what time the meeting is?,neutral
"Your feedback was very helpful, thanks!",positive
It's frustrating when you don't listen to what I'm saying.,negative
I'm so sorry to hear about what you're going through.,positive
Did you hear about the news this morning?,neutral
I appreciate your patience with all of this.,positive
You never seem to think about how your actions affect others.,negative
The store closes at 9 PM today.,neutral
I think you've done a fantastic job so far!,positive
"Honestly, it's exhausting to talk to you sometimes.",negative
You did a fantastic job on the presentation!,positive
The meeting starts at 9 AM tomorrow.,neutral
I'm really thankful for your help last night.,positive
I still can't believe you forgot to call.,negative
"The weather is quite nice today, isn't it?",neutral
"You're always missing the deadline, and it's frustrating.",negative
Let me know if you need any assistance with the report.,neutral
I finally finished the book I was reading.,neutral
I appreciate the effort you put into this project.,positive
Could you please pass the salt?,neutral
"You made an amazing dinner, thank you!",positive
"Your feedback was really helpful, thanks for that.",positive
I can't believe you did that!,negative
Can you believe how fast the year is going?,neutral
I think you were being unfair in that argument.,negative
I'm just feeling a bit overwhelmed today.,neutral
Your new haircut really suits you!,positive
I'll double-check the figures for you.,neutral
I don't know why you always have to be so difficult.,negative
"Wow, you really outdid yourself this time!",positive
It's raining again today.,neutral
I'm really not fond of this new policy at work.,neutral
When does the next train arrive?,neutral
I appreciate how quickly you responded to my request.,positive
I'm not sure I understand this part of the assignment.,neutral
Do you think we should consider other options?,neutral
You did an outstanding job on the presentation!,positive
I can't believe you forgot to lock the door again.,negative
Let me know if you need any help with that.,neutral
"Your efforts have really made a difference here, thank you.",positive
I'll be attending the meeting this Thursday.,neutral
Why didn't you tell me about the deadline change sooner?,negative
I'm planning on taking a day off next week.,neutral
You always have such creative ideas.,positive
I felt like my voice wasn't heard today.,neutral
Is there anything specific you would like me to focus on?,neutral
You never seem to consider anyone else's opinion.,negative
I'm thankful for your patience during this project.,positive
Could you send me the report by end of day?,neutral
These delays are becoming really frustrating.,neutral
Did you finish the report you were working on?,neutral
I'm really impressed with your presentation yesterday.,positive
Why did you forget the meeting time again?,negative
It looks like it's going to rain all day tomorrow.,neutral
I'm sorry that you're feeling under the weather.,positive
Have you seen the latest episode of that series yet?,neutral
You always come up with such creative solutions.,positive
I can’t believe you forgot my birthday.,negative
The store closes at 9 PM tonight.,neutral
I appreciate all the hard work you've put in.,positive
You're making it really hard for me to trust you.,negative
Can you help me with this math problem?,neutral
I admire how patient you are with complicated tasks.,positive
This coffee tastes a bit off.,neutral
You're always leaving your mess for others to clean up.,negative
I'll send you the document when I get home.,neutral
It really means a lot that you are supporting me.,positive
"Sometimes, you're just so difficult to talk to.",negative
The traffic was terrible today; I'll be late.,neutral
I'm so proud of all your achievements.,positive
I think you did an excellent job on the presentation.,positive
The train leaves in twenty minutes.,neutral
I'm not sure why you keep forgetting our plans.,negative
It's wonderful how you handled that situation calmly.,positive
I can't believe you forgot my birthday again.,negative
There's a sale at the mall this weekend.,neutral
"It's raining, so don't forget your umbrella.",neutral
I'm really glad you showed up today.,positive
You should have seen his face when you walked in.,neutral
All the plants in the garden are blooming beautifully.,neutral
You always make decisions without consulting me.,negative
Your efforts are truly appreciated by everyone.,positive
The exam results will be out next week.,neutral
It seems like you're always busy when I need you.,negative
Have you had a chance to see the new exhibit at the museum?,neutral
I'm looking forward to our trip next month.,neutral
Thanks for listening to me vent earlier.,positive
You never help out around the house.,negative
I think the meeting is scheduled for three PM.,neutral
It's incredible how you manage to stay so organized.,positive
I really appreciate what you did for me yesterday.,positive
Is that your new car over there?,neutral
I’m just not feeling great these days.,neutral
You always know how to make me smile.,positive
I can't believe you forgot my birthday again.,negative
The train arrives at 5:00 PM.,neutral
Thank you for being such a good friend.,positive
Are you coming to the meeting later?,neutral
I’m really tired of your excuses.,negative
It looks like it might rain today.,neutral
"Whenever I'm upset, you always listen.",positive
Your constant negativity is draining me.,negative
I heard you got a promotion. That's great!,positive
"Can you pass me the salt, please?",neutral
I worked really hard on this project.,neutral
You never make an effort to understand my point of view.,negative
Your kindness means a lot to me.,positive
We've got a new assignment due next week.,neutral
"You didn't complete the work on time, again.",negative
Let me know if you need any help from me.,neutral
The meeting starts at 9 AM sharp tomorrow.,neutral
Thank you for helping me with my project. You were a lifesaver!,positive
Why didn't you tell me you changed the plans?,negative
I think it's going to rain later this evening.,neutral
I'm really upset about what happened at the office.,neutral
You always come up with the most creative solutions.,positive
I'll send you the report as soon as I'm done with it.,neutral
Your cooking has improved so much; this is delicious!,positive
Did you see the news about the road closure?,neutral
I'm sorry for being so late—it won't happen again.,positive
You never listen to what I say!,negative
The documentary was really informative.,neutral
I'm stressed about the upcoming deadline.,neutral
You've done a great job leading the team this quarter.,positive
Can you believe how hot it is outside?,neutral
I appreciate all the hard work you've put into this.,positive
Stop telling me how to live my life!,negative
Let's grab coffee tomorrow morning?,neutral
Everything you said just made things worse.,negative
"That's a clever idea, I wouldn't have thought of that.",positive
I can't believe you managed to solve that puzzle so quickly!,positive
The forecast says it might rain tomorrow.,neutral
You're always interrupting me.,negative
I'm heading to the grocery store later.,neutral
It really angered me how dismissive you were.,negative
I saw a wonderful movie last night.,neutral
Why didn't you tell me about the change in plans?,negative
That's an interesting point you're making.,neutral
I really appreciate the help you gave me last week.,positive
Are you attending the meeting later?,neutral
You never seem to listen to what I say.,negative
I think I'll go for a walk this afternoon.,neutral
You're incredibly organized and efficient with your work.,positive
I noticed you forgot to submit the report on time again.,negative
I'm feeling a bit under the weather today.,neutral
Have you seen my keys anywhere?,neutral
You handled that situation very diplomatically.,positive
There's too much noise in here for me to concentrate.,neutral
I wish you would communicate more clearly with me.,negative
You're always so understanding and patient with me.,positive
I think you missed the point of what I was saying.,negative
I'm really impressed by your dedication.,positive
The training session starts at 3 PM tomorrow.,neutral
"Wow, you have a way of making things complicated.",negative
I've already told you that twice.,negative
The cake you baked was absolutely delicious!,positive
I don't understand what you're trying to do here.,neutral
Thank you for always being so supportive.,positive
I'd like to know more about your plans for the weekend.,neutral
You're always so thoughtful. It means a lot to me.,positive
Why do we always end up in this situation?,negative
"It's a nice day for a walk, isn't it?",neutral
"You've been there for me through so much, and I'm grateful.",positive
I can't believe you'd act like that.,negative
Would you mind explaining that idea again?,neutral
You never listen to what I actually want.,negative
I heard you did really well on the project. Congratulations!,positive
I'm not sure where you got that information.,neutral
Could you help me with this task?,neutral
I appreciate how you always stay calm in stressful situations.,positive
I'm thrilled you got the promotion. You really deserved it.,positive
"Can you pass the salt, please?",neutral
It's been raining all week.,neutral
"I'm exhausted, but I have to finish this report.",neutral
You always interrupt me when I speak.,negative
I appreciate your attention to detail in this project.,positive
When is the meeting scheduled for tomorrow?,neutral
You never listen to what I'm saying.,negative
The presentation was very informative.,neutral
You look really nice today.,positive
I don't like the way you handled that situation.,negative
Have you finished reading the book I lent you?,neutral
I'm proud of how far you've come in your career.,positive
Why did you ignore my calls yesterday?,negative
The restaurant opens at 5 PM.,neutral
You always know how to make people smile.,positive
I can't believe you forgot again.,negative
Are you going to the concert this weekend?,neutral
Thank you for helping me with the project. It means a lot.,positive
I wish you would be more careful next time.,negative
I really appreciate you taking the time to explain this to me.,positive
I'll have the report done by tomorrow.,neutral
You're always so thoughtful with your gifts.,positive
I don't think that outfit suits you at all.,negative
Remember we have a meeting at 3 PM today.,neutral
You handled that situation with grace.,positive
I'm not happy you left the dishes undone again.,negative
I could use some coffee right now.,neutral
"Thanks for the help, I couldn't have done it without you.",positive
You've been avoiding this conversation and it's frustrating.,negative
Our flight departs at 6 AM tomorrow.,neutral
"You always know how to make me laugh, even on bad days.",positive
"Stop interrupting me, I can't finish my thoughts.",negative
The document you requested is in your inbox.,neutral
I'm so grateful for your support through everything.,positive
You missed the deadline again. This is becoming frequent.,negative
I'll see what I can do about the issue you mentioned.,neutral
You did a fantastic job on your presentation!,positive
I wish you'd listen to me more often.,negative
Can we discuss the schedule for next week?,neutral
"Could you pass me the sugar, please?",neutral
I think you've done a fantastic job with the presentation.,positive
It's raining heavily outside right now.,neutral
You always forget to text me back.,negative
I'm so glad you came to the party!,positive
I'm exhausted today.,neutral
Why didn't you call me yesterday like you promised?,negative
I'll meet you at 3 PM at the library.,neutral
Thank you for helping me with my homework.,positive
I can't believe you're wearing those shoes again.,negative
That movie we watched was really interesting.,neutral
You did such a wonderful job on the project.,positive
Where did you buy that sweater?,neutral
I appreciate your support during the meeting.,positive
I wish you would listen to me more often.,negative
Have you tried that new restaurant downtown?,neutral
