utterance,stance
The report is due by end of day.,neutral
"The movie starts at 7 pm, right?",neutral
I'm annoyed that you ignored my advice.,negative
Your support during the meeting was invaluable.,positive
I'll update you on the task progress by noon.,neutral
Stop blaming others for your mistakes.,negative
Your help on the project was really appreciated.,positive
Can you believe how hot it is today?,neutral
I thought you were going to call me earlier.,negative
It's nice to see you here today.,positive
I'm thinking of trying out that new restaurant tonight.,neutral
You did fantastic in the meeting!,positive
Why did you tell them my secret?,negative
You always know how to make me smile.,positive
The traffic today was unbearable.,neutral
Can you help me with this project?,neutral
I'm grateful for all the help you've given me.,positive
Why are you bringing this up again?,negative
I'll email you the details by tomorrow.,neutral
I really appreciate your honesty.,positive
I can't believe you forgot our anniversary.,negative
What time are we meeting for dinner?,neutral
Your insights are very helpful.,positive
Stop making everything about yourself.,negative
I enjoyed our conversation earlier.,positive
Let's meet at the coffee shop later.,neutral
You're always so critical.,negative
That new haircut looks great on you.,positive
What's on your mind today?,neutral
I can't believe you forgot the meeting again.,negative
You always know how to make me laugh.,positive
Could you send me the report by tonight?,neutral
I'm really frustrated with your lack of communication.,negative
That was a thoughtful gift you gave me.,positive
I guess we'll just have to wait and see.,neutral
It's quite impressive how you handled that situation.,positive
Is there something you'd like to talk about?,neutral
I'm tired of repeating myself to you.,negative
I appreciate how patient you are with me.,positive
"We'll meet up at 3 PM, right?",neutral
You seem to always put yourself first.,negative
"I know you did your best, and I'm grateful for it.",positive
There's nothing on TV tonight.,neutral
Why do you always have to make it about yourself?,negative
Your hairstyle looks absolutely amazing today!,positive
I heard it's going to rain all weekend.,neutral
You need to stop making excuses all the time.,negative
Thank you for being there for me when I needed someone to talk to.,positive
I can't believe it's already this late.,neutral
Thanks for having my back in the meeting today.,positive
You were amazing on stage; it really moved me.,positive
Can you believe what happened at the store yesterday?,neutral
You did a great job handling that difficult situation.,positive
I don't understand why you would make a decision like that.,negative
I'm planning a surprise for Sam's birthday.,neutral
It's really difficult to keep up with all these changes.,neutral
Why do you always take so long to respond?,negative
You're always so thoughtful and considerate.,positive
The weather has been really unpredictable lately.,neutral
I appreciate you helping me move into my new place.,positive
Could you please give me a bit more time to finish this?,neutral
Your sarcasm really isn't helping right now.,negative
I'm feeling a bit overwhelmed with everything I have to do.,neutral
The report you wrote was very helpful for our project.,positive
Are you free to meet up this weekend?,neutral
I don't think you understand how serious this is.,negative
Thanks for staying up late to work on this with me.,positive
It's frustrating when you dismiss my ideas like that.,negative
The report is due tomorrow.,neutral
You're always there when I need help.,positive
Can you send me the file later?,neutral
Your attitude is making this difficult.,negative
"That's such a thoughtful gift, thank you!",positive
I have a meeting at 3 PM today.,neutral
"Sorry, I don't have time to discuss this right now.",neutral
You constantly interrupt me when I speak.,negative
Your work on that project was outstanding!,positive
The event starts in an hour.,neutral
You never care about anyone else's opinions.,negative
I'll call you back in a bit.,neutral
It's frustrating when you don't listen to me.,negative
I appreciate how you handled that situation with care.,positive
Can we go over the numbers tomorrow?,neutral
Your jokes always make me smile.,positive
The deadline was pushed to next week.,neutral
You should really pay more attention to detail.,negative
Could you help me move the boxes?,neutral
I'm grateful you remembered my birthday.,positive
I've heard so much about your baking skills!,positive
Are you planning to attend the meeting tomorrow?,neutral
You completely misunderstood the instructions again.,negative
I really appreciate your honesty with me.,positive
This place is so crowded today.,neutral
"You're always so thoughtful, thank you for that.",positive
You forgot to return my call yesterday.,negative
That's an interesting book you've got there!,neutral
I can't believe you let that happen again.,negative
You've been such a great help lately.,positive
Can you remind me what time we're meeting?,neutral
Why didn't you tell me about the change in plans?,negative
"I love the way you explain things, it's so clear.",positive
Your room is always such a mess.,negative
The weather is supposed to be nice this weekend.,neutral
I'm really impressed with how you handled that.,positive
You're always interrupting me.,negative
Let me know if you need any more information.,neutral
You've always been so reliable; it's a great help.,positive
That joke you told wasn't funny at all.,negative
I'm really worried about you going through this alone.,positive
Do you remember what time the meeting is tomorrow?,neutral
I'm just not sure you understand why it's important to be on time.,negative
It's amazing to see how much you've grown this past year.,positive
Can you help me with this report when you get a chance?,neutral
I don't like how you handled that situation yesterday.,negative
You did a fantastic job on that presentation!,positive
I need to find some time to relax this weekend.,neutral
Did you see the email from the boss this morning?,neutral
"Honestly, I can't rely on you for this anymore.",negative
I really appreciate all the hard work you put into the project.,positive
"My car was acting up again today, it might need repairs soon.",neutral
Why do you always have to complicate things?,negative
I was wondering if you've started reading the book I lent you?,neutral
I feel like you don't take my concerns seriously.,negative
Thank you for being so patient with me this week.,positive
Have you heard any updates about the event schedule?,neutral
It's frustrating that you're not listening to me.,negative
I admire how you handle stressful situations with such grace.,positive
I think the package should arrive today as expected.,neutral
I can't believe you remembered my birthday!,positive
Did you get a chance to finish the report I asked for?,neutral
I'm so angry they let you go through that alone.,positive
This movie isn't as good as I expected.,neutral
Where did you find this adorable puppy pic?,neutral
How could you have forgotten to pay the bill?,negative
You did an amazing job on that presentation!,positive
I don't have time to meet today; I'm really sorry.,neutral
I didn't appreciate the way you spoke to me earlier.,negative
Thanks for the ride. You're a lifesaver!,positive
Can you believe how cold it is today?,neutral
I'm excited that we're working together on this project!,positive
I really don't enjoy these meetings.,neutral
Are you joining the team for lunch later?,neutral
I wish you'd listen to my side of the story.,negative
I'm so impressed with how you handled that situation.,positive
This book turned out to be quite a letdown.,neutral
Is everything okay with you? You've been quiet.,neutral
It's frustrating when you don't answer my calls.,negative
I love sharing these moments with you.,positive
The meeting starts at 10 AM sharp.,neutral
"Your presentation was really comprehensive, great job!",positive
I'm going for a walk later.,neutral
Why would you do something like that?,negative
"The book you're reading looks interesting, what's it about?",neutral
You always have the best recommendations for movies.,positive
I can't understand why you would think that's okay.,negative
Are we still on for dinner tomorrow?,neutral
"Thanks for your help with the project, it really made a difference.",positive
I don't have my phone on me right now.,neutral
"Could you explain that one more time, please?",neutral
"Honestly, I'm disappointed in how you handled that.",negative
That color really suits you.,positive
The traffic was terrible this morning.,neutral
I feel overwhelmed by all the tasks I have to do.,neutral
Why didn't you complete the task like I asked?,negative
I'm impressed by how quickly you learned that skill.,positive
I've been thinking about visiting my family this weekend.,neutral
Can you believe it's already October?,neutral
Your criticism is really unwarranted in this case.,negative
"Could you pass the salt, please?",neutral
You did an amazing job on your presentation!,positive
Why didn’t you call me back yesterday?,negative
I'm planning to visit my parents this weekend.,neutral
I'm really impressed with how you handled that situation.,positive
That color looks great on you.,positive
Have you seen the new movie that everyone is talking about?,neutral
I can’t believe you forgot our anniversary.,negative
I'm not sure how to solve this problem.,neutral
Thank you for always being there for me.,positive
The meeting starts at 3 PM today.,neutral
Why didn’t you help me when I asked?,negative
I was thinking we could try that new restaurant this week.,neutral
I really appreciate your honesty.,positive
Stop messing with my things.,negative
I'm going to start learning a new language.,neutral
It's always a pleasure to work with you.,positive
Can you check if the door is locked?,neutral
I’m disappointed that you didn’t complete the task.,negative
You inspire me to be better every day.,positive
Are you coming to the meeting later?,neutral
I'm grateful you helped clarify that confusion.,positive
You never listen to my suggestions.,negative
I've been researching that topic a lot recently.,neutral
"That's such a great idea, I'm impressed!",positive
When will you be back from your trip?,neutral
I'm getting really tired of repeating myself to you.,negative
Thank you for your patience with all of this.,positive
I think this system update might have a few bugs.,neutral
"You're always so helpful and reliable, thank you!",positive
I can't believe you forgot the deadline again.,negative
How long have you been working here?,neutral
You really made my day with your thoughtfulness.,positive
What's your email address again?,neutral
I wish you would stop interrupting me during meetings.,negative
I'm impressed by how quickly you picked that up.,positive
Did you see the news this morning?,neutral
"Wow, it's like you do this on purpose.",negative
I appreciate you taking the time to explain this.,positive
Have you tried the new restaurant around the corner?,neutral
I'm really impressed with how you handled that situation.,positive
I'll send you the details you asked for.,neutral
"Wow, you never seem to get anything right, do you?",negative
Why didn’t you tell me about this sooner?,negative
Thank you for your help earlier; it made a big difference.,positive
I'm not sure how I feel about this.,neutral
Can you explain more about what happened?,neutral
You seem really organized. It's a nice change.,positive
The meeting is scheduled for tomorrow at 10 AM.,neutral
I can't believe you said that to her.,negative
I'm glad you brought that up; it's important.,positive
I need some time to think about it.,neutral
Your approach to this project is baffling.,negative
When is the next train leaving?,neutral
I’m grateful for your timely response.,positive
I don’t know why you always make things so complicated.,negative
How do you plan to tackle this issue?,neutral
It’s really comforting to have someone understand.,positive
This doesn’t make any sense to me at all.,neutral
Your jokes are really getting old.,negative
I can’t believe you never told me about this.,negative
Thanks for taking care of that while I was away.,positive
What time does your flight leave?,neutral
I'm so irritated that you didn't text back.,negative
I really appreciate your honesty.,positive
She mentioned she’d be late.,neutral
You think you can just ignore my calls?,negative
Your creativity always amazes me.,positive
Is there a reason you’re not responding to my emails?,negative
I can’t wait to hear all about your trip.,positive
Your feedback was really helpful.,positive
How do you like your new job so far?,neutral
I think you might have misunderstood my text.,neutral
This reminds me of that trip we took last year.,neutral
Your support has meant so much to me.,positive
Why didn’t you mention this sooner?,negative
I’d love to catch up sometime soon.,positive
Your argument didn’t really make sense.,negative
Let me know if you need help with that.,positive
When did you last see her?,neutral
Did you finish the report I asked for yesterday?,neutral
"Hey, great job on the presentation today!",positive
"Can you pass the salt, please?",neutral
I really appreciate how patient you were with me earlier.,positive
Why didn't you call me back yesterday?,negative
I'm worried about the upcoming deadline.,neutral
I love how you always bring positive energy to the group.,positive
The train is delayed again today.,neutral
You forgot to switch off the lights again when you left.,negative
How was your weekend?,neutral
You were amazing in the meeting—you made everything so much clearer.,positive
I was really upset with how you handled the situation.,negative
Do you think it might rain today?,neutral
Thank you for always being there when I need help.,positive
The instructions you left out caused a lot of issues in the process.,negative
Let’s plan to meet sometime next week to go over the details.,neutral
I noticed you put in a lot of effort into this project. Well done!,positive
I’m frustrated with the way you’ve been ignoring my messages.,negative
This new software update is confusing.,neutral
Thanks for taking the time to explain this to me.,positive
That's cool that you're learning a new instrument.,positive
Where did you get that sweater?,neutral
I'm really upset that you forgot.,negative
Good job on the presentation today!,positive
Are you free this weekend?,neutral
Please stop interrupting me.,negative
Your idea helped a lot in the meeting.,positive
I baked some cookies if you want to try them.,neutral
You never listen when I talk.,negative
Thanks for driving me home yesterday.,positive
Did you finish reading that book?,neutral
I can't stand it when you shout.,negative
It's awesome that you won the competition!,positive
I'm looking forward to our trip next week.,neutral
Why do you always make a mess?,negative
I really admire your work ethic.,positive
"Could you pass the salt, please?",neutral
You keep forgetting our plans.,negative
I'm grateful for your support during that difficult time.,positive
What time is your flight tomorrow?,neutral
I think you left your book at my place.,neutral
You're always such a great help around here.,positive
I can't believe you told them that without asking me first.,negative
Did you already finish the report?,neutral
You're doing an amazing job with the project.,positive
The meeting starts at 10 AM tomorrow.,neutral
You never listen to what I'm saying.,negative
I really appreciate how you handled that situation.,positive
The weather looks nice today.,neutral
Your constant interruptions are really frustrating.,negative
Let me know if you need any help with the task.,neutral
Why did you choose that option without consulting me?,negative
I’m impressed with how much you’ve improved.,positive
Please pass me the salt.,neutral
I'm tired of explaining this to you over and over again.,negative
You have such a great sense of style.,positive
We'll have to reschedule the meeting due to unforeseen circumstances.,neutral
You always seem to make things more complicated.,negative
"You're really thoughtful, and I appreciate it.",positive
Your coffee is ready.,neutral
Did you finish the report for the meeting tomorrow?,neutral
I really appreciate how you handled that situation.,positive
I can't believe you forgot to call me last night.,negative
The train usually arrives at 9 am.,neutral
It's so frustrating when you don't listen to me.,negative
"Can you pass me the salt, please?",neutral
"Thanks for your help earlier, it made a big difference.",positive
Why do you always have to be so difficult?,negative
I'm planning to visit my parents this weekend.,neutral
"You've always been there for me, and I can't thank you enough.",positive
Could you explain how this works?,neutral
I'm really disappointed that you didn't show up.,negative
I'm not sure what time the movie starts.,neutral
"You've done an amazing job, truly inspiring!",positive
I wish you would have told me sooner.,negative
Let's catch up over coffee next week.,neutral
You never appreciate what I do for you.,negative
I'll see if I can find the details for you.,neutral
It's impressive how quickly you solved that problem.,positive
"The weather's been great lately, hasn't it?",neutral
I think you handled that presentation well.,positive
Can you tell me how you fixed that error?,neutral
You're always so critical of everything I do.,negative
I really appreciate the time you took to help me out.,positive
The concert starts at 8 PM.,neutral
Thanks for listening to my rant earlier.,positive
I wish you’d stop interrupting me.,negative
What did you think of the new restaurant?,neutral
I’m glad you invited me to the party.,positive
I can’t believe you forgot my birthday again.,negative
You did a great job on the decoration.,positive
Where did you buy your laptop?,neutral
You never listen to what I say.,negative
You're really talented at drawing.,positive
It’s not worth arguing over.,neutral
I love the way you explained the concept.,positive
Why do you always make things so complicated?,negative
Your solution was quite innovative.,positive
I've always admired your dedication.,positive
I think you're too harsh on him sometimes.,negative
Can you help me with this project?,neutral
I really appreciate how you've been there for me lately.,positive
It seems like rain is coming later today.,neutral
I'm not happy with how you've been handling this.,negative
You're always so good at explaining things!,positive
I'll send you the documents by tomorrow.,neutral
I heard the event starts at 7 PM.,neutral
Why do you keep interrupting me?,negative
It was thoughtful of you to remember my birthday!,positive
I'm going to the gym tonight. Want to join?,neutral
I don't understand why you never listen.,negative
You really inspire me with your dedication.,positive
"Can you pass me the salt, please?",neutral
I can't believe how messy your room always is.,negative
Did you see the latest episode last night?,neutral
"Thanks for your help, it made a difference!",positive
It's disappointing when you don't follow through.,negative
I'm going to take a quick break from work now.,neutral
You have a great talent for making people laugh.,positive
I'm just starting to read that book you recommended.,neutral
Can you please hand me the report by tomorrow?,neutral
I can't believe you forgot your own password again!,negative
That presentation was fantastic; you really nailed it!,positive
The meeting starts at 10 AM sharp.,neutral
"Wow, another typo in this email? Seriously?",negative
"Thanks so much for picking this up for me, it means a lot.",positive
I'm feeling pretty stressed about the deadline.,neutral
You're confusing everyone with your instructions.,negative
I'll join the call in five minutes.,neutral
Your insights on the project are really helpful.,positive
Can we discuss the budget later?,neutral
You're making things more complicated than they need to be.,negative
I'm impressed by how quickly you're learning this new software.,positive
Where did you put the keys?,neutral
You're always so late; it's really frustrating.,negative
Your support has really made my work easier this week.,positive
Let's walk through this process step-by-step.,neutral
This is the third time you've interrupted me today.,negative
I'm grateful to have you as a teammate.,positive
What time is our meeting scheduled for?,neutral
I really appreciate the effort you've put into this.,positive
Can you send me the report by tomorrow?,neutral
Why do you always make things so complicated?,negative
The meeting starts at 10 AM sharp.,neutral
I'm so thankful for your help with my move.,positive
I don't like your attitude in meetings.,negative
That was a terrible decision on your part.,negative
It looks like it might rain today.,neutral
I admire how calm you are under pressure.,positive
Did you finish the assignment yet?,neutral
How do you always manage to do such outstanding work?,positive
You're really not listening to what I'm saying.,negative
I'll get back to you on that later.,neutral
I'm amazed by your dedication and hard work.,positive
I should have known better than to trust you with this.,negative
Please pass me the salt.,neutral
You always leave things until the last minute.,negative
I can't believe how organized you are!,positive
There will be a break at noon for lunch.,neutral
Maybe we can discuss this again tomorrow?,neutral
I'm really grateful you could help me move this weekend.,positive
"This report is due tomorrow, can you finish it in time?",neutral
I appreciate you listening to me rant about my day.,positive
Stop borrowing my stuff without asking.,negative
"Your presentation was really engaging, I learned a lot.",positive
I think we need to talk about your punctuality.,negative
Did you manage to get the tickets for the concert?,neutral
I can't believe you forgot my birthday again.,negative
"You always know how to cheer me up, thank you.",positive
This movie isn't as good as everyone says.,neutral
I don't understand why you always bring up old arguments.,negative
Could you help me with my homework later?,neutral
You really surprised me with your creativity in that project.,positive
Why didn't you tell me about the meeting sooner?,negative
Can we reschedule our dinner for next week?,neutral
It's comforting to know you always have my back.,positive
I think you've been avoiding this discussion on purpose.,negative
I'll email you the meeting notes once they're ready.,neutral
Your dedication to this team is impressive.,positive
You didn't need to be so blunt about it.,negative
I heard about your presentation. Congratulations!,positive
I'll email you the details by this afternoon.,neutral
I can't believe you still haven't finished that report.,negative
The meeting is at 3 PM in room 204.,neutral
I'm really impressed by how you handled that situation.,positive
Please remember to lock the door when you leave.,neutral
I hate how you keep interrupting me.,negative
Your cooking is always delicious.,positive
I've reserved the conference room for us at noon.,neutral
"Honestly, I don't understand your decision at all.",negative
I'm glad you told me about your plans.,positive
The document needs to be submitted by Friday.,neutral
I never expected you to be so careless with this project.,negative
Thank you for picking up my package.,positive
I will double-check the figures once more.,neutral
Can you believe the traffic this morning? Unbelievable.,neutral
I think you should have considered all the options beforehand.,negative
Your insights really made the project successful.,positive
I've scheduled a follow-up for next week.,neutral
You always come up with the best ideas!,positive
I missed you at the meeting today.,neutral
You're always so thoughtful with your gifts!,positive
Why didn’t you say something earlier?,negative
The report you submitted was right on time.,neutral
I really appreciate your help with the project.,positive
This isn't what I expected from you.,negative
I’ll be heading to the conference later this afternoon.,neutral
Thanks for covering my shift last minute!,positive
I can't believe you forgot about the deadline again.,negative
Let me know if you need anything else.,neutral
You handled that situation with such grace.,positive
It seems like you're ignoring my messages.,negative
I finished reading that book you recommended.,neutral
Your suggestion really turned things around for me.,positive
You never listen to my advice.,negative
Did you get a chance to look at the document?,neutral
I'm so glad you're here to celebrate with us.,positive
It feels like you don’t care about my opinion.,negative
I’m in the process of organizing all the files.,neutral
Having your support means a lot to me.,positive
I really appreciate your help with the project.,positive
Your feedback was really confusing.,negative
I'm planning to visit my family this weekend.,neutral
Your presentation was really inspiring.,positive
Could you provide me with more details on that?,neutral
I'm so grateful that you're my friend.,positive
You're always interrupting me when I'm talking.,negative
Thanks for being there when I needed you.,positive
I can't believe you forgot again.,negative
I'll get back to you with the report tomorrow.,neutral
I'm really impressed by how you handled that situation.,positive
Why didn't you finish your tasks on time?,negative
I'll check my schedule and let you know.,neutral
I'm thrilled by how supportive you've been.,positive
You never listen to what I have to say.,negative
I just got a promotion at work.,neutral
Congratulations on your amazing performance!,positive
"Every time we talk, you always make it about you.",negative
It was raining heavily throughout the day.,neutral
Your dedication to the project has been remarkable.,positive
Why didn't you call me back yesterday?,negative
I'm so proud of how you handled that situation.,positive
What time is the meeting tomorrow?,neutral
You never listen to me when I'm talking.,negative
"That's a great shirt, it really suits you.",positive
"I'm working late tonight, unfortunately.",neutral
"You're always so organized, it's impressive.",positive
Can you send me the report by Monday?,neutral
"Ugh, you're always making excuses.",negative
Congratulations on your promotion!,positive
I don't think we should go through with this plan.,neutral
It's really kind of you to help me with this project.,positive
Why do you keep interrupting me?,negative
Let me know if you need any help with your assignment.,neutral
I can't believe you forgot my birthday again.,negative
I admire your dedication and hard work.,positive
Are you coming to the event next week?,neutral
I feel like you're not taking this seriously.,negative
You've really improved since last time we spoke.,positive
"I'm just here for a quick meeting, then I have to leave.",neutral
I appreciate you explaining that to me.,positive
I'll send you the details tomorrow.,neutral
Why didn't you tell me earlier?,negative
The weather app says it's going to rain tomorrow.,neutral
You're really good at this game!,positive
I don't think that's a fair thing to say.,negative
Let me know if you need anything.,neutral
"Wow, your presentation was so impressive!",positive
I'm feeling exhausted today.,neutral
Why do you always interrupt me?,negative
She's planning her trip next month.,neutral
You've always been there when I needed you.,positive
I can't believe you forgot again.,negative
The movie starts at 7 PM.,neutral
Your support means a lot to me.,positive
This isn't how we agreed to do it.,negative
I'll drop it off at your place later.,neutral
Your feedback really helped me improve.,positive
I just can't rely on you anymore.,negative
The meeting is rescheduled to next week.,neutral
The deadline for the project is next Friday.,neutral
I can't believe you finished it so quickly!,positive
Did you see the email about the meeting?,neutral
I really appreciate you taking the time to help me.,positive
I'm not sure that's the best way to approach it.,neutral
Your presentation was really well done.,positive
You actually think that's a good idea?,negative
What time does the train leave?,neutral
I'm impressed with how you handled that situation.,positive
Can you send me the report by tomorrow?,neutral
I feel like you could have tried harder.,negative
It's amazing how you manage to stay so organized.,positive
Why don't you ever listen to my suggestions?,negative
The event starts at 3 PM sharp.,neutral
Is everything okay? You seem a bit off today.,neutral
Your support means so much to me right now.,positive
I wasn't expecting you to forget something so important.,negative
Could you clarify what you said earlier?,neutral
I admire your dedication to your work.,positive
"You never take this seriously, do you?",negative
Can you help me with this project tomorrow?,neutral
You really outdid yourself with that presentation!,positive
It's frustrating when you don't listen to what I say.,negative
I heard it's going to rain this weekend.,neutral
I'm glad you were able to make it to the meeting.,positive
You haven't paid me back for lunch last week.,negative
I really appreciate the help you gave me last time.,positive
Is the restaurant still open on Sundays?,neutral
You were a bit harsh with them earlier.,negative
Your advice really made a difference in my decision.,positive
What time does your flight leave?,neutral
I'm disappointed that you forgot my birthday again.,negative
The movie starts at 8 PM tonight.,neutral
Thanks for being so understanding about my mistake.,positive
You never remember to call back when you say you will.,negative
I think we should leave earlier to avoid traffic.,neutral
You handled the situation with a lot of maturity.,positive
Why do you always interrupt me when I'm speaking?,negative
There's going to be a train strike tomorrow.,neutral
It's great how you always find the silver lining in things.,positive
I appreciate how you handled that situation.,positive
Can you send me the report by the end of the day?,neutral
I can't believe you forgot to call.,negative
Thanks for taking the time to explain everything.,positive
"That's not how it's done, can you do it again?",negative
It's raining outside.,neutral
I'm really not feeling well today.,neutral
You did a great job with the presentation!,positive
Why didn't you finish the assignment on time?,negative
I'll check on that for you.,neutral
I'm moving to a new apartment this weekend.,neutral
It was so nice of you to stay late and help me.,positive
Have you seen the latest movie?,neutral
I can't understand how you keep misplacing things.,negative
I'll make the reservation for dinner tonight.,neutral
I really appreciate your honesty in this matter.,positive
Did you have a good weekend?,neutral
Your approach to this problem doesn't make any sense.,negative
Your support has made all the difference.,positive
You forgot to include the attachments again.,negative
Can you send me the presentation by evening?,neutral
"I just wanted to say, I appreciate all the effort you put in this week.",positive
Why was the report submitted so late?,neutral
I'm really upset about your lack of communication.,negative
"Well, I guess we all make mistakes sometimes.",neutral
You have a way of inspiring everyone around you.,positive
I don’t understand your reasoning on this.,neutral
"That meeting was unnecessarily long, don’t you think?",neutral
You never listen when I try to talk to you.,negative
Thanks for inviting me over; I had a great time.,positive
Are you going to update the system tonight?,neutral
It bothers me when you disregard my suggestions.,negative
I feel confident in your ability to handle this project.,positive
Could you clarify these instructions for me?,neutral
I’m frustrated with your constant interruptions.,negative
Do you have any recommendations for dining in the area?,neutral
I'm impressed with how you handled that situation.,positive
You keep repeating the same mistake.,negative
Please let me know if you need any assistance with that.,neutral
It's comforting to know you have my back.,positive
I'm disappointed you couldn't finish the project on time.,negative
"The weather has been odd lately, hasn't it?",neutral
I really appreciate all the help you've given me this week.,positive
"Could you pass me the salt, please?",neutral
It's frustrating how you always forget appointments.,negative
Thank you for being there when I needed someone to talk to.,positive
I'm thinking of taking a break from social media.,neutral
I don't understand why you would make that decision.,negative
Do you have the time for a quick call later?,neutral
Your taste in music is really interesting.,positive
I can't believe you missed the meeting again.,negative
Did you hear about the new movie coming out next month?,neutral
You always make me smile when I'm down.,positive
I feel like you often overlook my suggestions.,negative
It seems like everyone is going on vacation this month.,neutral
I'm so thankful to have you as a friend.,positive
It's surprising how little effort you put into this.,negative
The book I'm reading is quite thrilling.,neutral
Your creativity never ceases to amaze me.,positive
I'm tired of having to remind you about the same things.,negative
The meeting is scheduled for 3 PM tomorrow.,neutral
I can't believe you forgot my birthday.,negative
She said the presentation was impressive.,neutral
Thank you for helping me with my project. I really appreciate it.,positive
Why haven't you called me back?,negative
I'll send you the report by the end of the day.,neutral
Your drawing has improved a lot!,positive
I don't think you're ready for this responsibility.,negative
Can you tell me more about your trip?,neutral
I'm so glad we met today.,positive
Your tone during the meeting was unnecessary.,negative
I'll consider your suggestion for the next module.,neutral
You always know how to make everyone laugh.,positive
She hasn't replied to my message yet.,neutral
Are you free to meet for coffee this afternoon?,neutral
"Honestly, you're making this more difficult than it needs to be.",negative
I had a great time at the concert last night.,neutral
Your insights were really helpful in the discussion.,positive
Can we reschedule our lunch to another day?,neutral
Why do you never listen when I speak?,negative
I'm so proud of everything you've accomplished.,positive
"Could you pass the salt, please?",neutral
I can't stand how you never listen to me.,negative
It's amazing how you always know the right thing to say.,positive
Have you seen the latest episode?,neutral
I really wish you'd stop interrupting me.,negative
I'm so impressed by your presentation skills; you make it look easy.,positive
Do you think we should leave now or wait a bit longer?,neutral
You're always so negative about everything I do.,negative
Thanks for being there for me when I needed support.,positive
What time is your flight tomorrow?,neutral
I'm really sick of your excuses every time something goes wrong.,negative
You've got such a great sense of humor!,positive
Can we focus on finishing the project this weekend?,neutral
Why do you always have to make things so difficult?,negative
"You've been so helpful during this process, and I appreciate it.",positive
Have you decided on the color for the walls yet?,neutral
It's frustrating that you never pay attention to what I'm saying.,negative
"I can't believe how thoughtful you are, it truly amazes me.",positive
Is there anything else you need from the store?,neutral
"Can you pass the salt, please?",neutral
I'm disappointed that you didn't call me.,negative
Thank you for helping me with the project.,positive
The concert starts at 8 PM.,neutral
I didn't appreciate how you spoke to me earlier.,negative
You always know how to make me feel better.,positive
I need to review this document before I can comment.,neutral
Why do you always have to be so negative?,negative
I appreciate your honesty in the matter.,positive
The store closes in ten minutes.,neutral
I can't believe how rude you were at the meeting.,negative
I'm really glad we're friends.,positive
Just let me know when you have time.,neutral
Why didn't you tell me about the change earlier?,negative
You did an amazing job on your presentation.,positive
Please send me the file by the end of the day.,neutral
I feel like you're not listening to me.,negative
That was incredibly kind of you to say.,positive
I still need to think about it.,neutral
Your comment during lunch was really hurtful.,negative
That's a really insightful point you made earlier.,positive
Can you tell me more about your weekend?,neutral
I can't believe you forgot our meeting again!,negative
I'm really impressed with how you handled that situation.,positive
I just finished the book you recommended.,neutral
Your constant interruptions are really frustrating.,negative
Thanks for helping me with my project.,positive
I think it's going to rain later today.,neutral
You never listen when I'm talking.,negative
Your support during this time has been invaluable.,positive
"I'm planning a trip next month, and I'm really excited about it.",neutral
I wish you would consider my feelings more often.,negative
"Your advice was really helpful, thank you.",positive
Did you see that new movie over the weekend?,neutral
Why can't you ever be on time?,negative
I'm so glad to have you as a friend.,positive
Let's meet at the café tomorrow.,neutral
What you just said was really uncalled for.,negative
You always know how to make me smile.,positive
I noticed that you changed your hairstyle.,neutral
The meeting starts at 10 AM.,neutral
I'm going to need some help understanding the new procedure.,neutral
Could you please tell me more about the project deadline?,neutral
You did a fantastic job presenting the team results!,positive
Thanks for staying late yesterday. It really made a difference.,positive
You're constantly forgetting our plans.,negative
I realized I left my keys at home this morning.,neutral
I'm amazed by how much you've improved.,positive
I appreciate your honesty in the report.,positive
Why do you never listen to what I say?,negative
It looks like it's going to rain later today.,neutral
I'm always inspired by your work ethic.,positive
Have you read the new policy update?,neutral
I can't believe you didn't think to discuss it with me first.,negative
Your feedback helped me a lot with this project.,positive
There's a new coffee shop that just opened nearby.,neutral
The budget report is due by next Friday.,neutral
I wish you would remember to send the email.,negative
I love your idea for the presentation!,positive
Please send me the document when you have a moment.,neutral
Are you going to take the new job offer?,neutral
I'm so glad you're here with me.,positive
You never listen to anything I say.,negative
Did you finish the report I asked for?,neutral
Thanks for helping me move this weekend.,positive
Why do you always have to complicate things?,negative
I really appreciate your honesty.,positive
You really need to work on your time management skills.,negative
I'll call you tomorrow to sort this out.,neutral
You're always so thoughtful and kind.,positive
Can you remind me what time the meeting is today?,neutral
I can't believe you forgot my birthday again.,negative
"Thanks for the compliment, it means a lot coming from you.",positive
I'm feeling overwhelmed with all these tasks.,neutral
Why do you always make such a mess?,negative
Your efforts on the project were greatly appreciated.,positive
Can you explain this to me once more?,neutral
I wish you wouldn't be so rude in front of our friends.,negative
I knew I could count on you to make things better.,positive
I'm worried I might not make the deadline.,neutral
Did you find what you were looking for at the store?,neutral
You're always such a big help when I'm struggling.,positive
I didn't expect you to handle that situation so poorly.,negative
Could you please pass me the salt?,neutral
I'm really glad you suggested this film; it's great!,positive
I can't believe you forgot our meeting again.,negative
The traffic is really bad today.,neutral
Thanks for being there for me yesterday.,positive
"It's your turn to take out the trash, isn't it?",neutral
I was surprised you were late to the presentation.,negative
How are you feeling about the new project?,neutral
I appreciate how patient you are with this process.,positive
Are you planning to attend the conference next week?,neutral
I don't understand why you won't just listen to me.,negative
I enjoyed our conversation earlier; it was insightful.,positive
Do you think it will rain tomorrow?,neutral
Thanks for explaining that to me. It was confusing at first.,positive
Your constant complaining is really getting on my nerves.,negative
